station_id,station_name,latitude,longitude,date,variable,value,unit,timestamp_extraction
0PU30,NOICATTARO,41.021942,16.967777,2026-06-03,ws_mean_daily,3.5,m/s,2026-06-04T07:10:04.544730
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,precip_sum_daily,2.0,mm,2026-06-04T07:10:02.076230
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,rh_max_daily,94.0,%,2026-06-04T07:10:00.566726
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,rh_mean_daily,62.0,%,2026-06-04T07:09:59.546960
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,rh_min_daily,37.0,%,2026-06-04T07:09:58.271957
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,rs_sum_daily,25360.0,W/m²,2026-06-04T07:10:03.060084
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,tair_max_daily,28.5,°C,2026-06-04T07:09:57.318804
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,tair_mean_daily,22.0,°C,2026-06-04T07:09:56.363602
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,tair_min_daily,17.6,°C,2026-06-04T07:09:55.404131
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,ws_max_daily,11.0,m/s,2026-06-04T07:10:05.666916
0PU31,ALBEROBELLO,40.790558,17.233334,2026-06-03,ws_mean_daily,3.4,m/s,2026-06-04T07:10:04.544742
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076236
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,rh_max_daily,93.0,%,2026-06-04T07:10:00.566735
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,rh_mean_daily,71.0,%,2026-06-04T07:09:59.546970
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,rh_min_daily,42.0,%,2026-06-04T07:09:58.271967
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,rs_sum_daily,24049.0,W/m²,2026-06-04T07:10:03.060091
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,tair_max_daily,30.9,°C,2026-06-04T07:09:57.318811
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,tair_mean_daily,24.0,°C,2026-06-04T07:09:56.363608
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,tair_min_daily,18.9,°C,2026-06-04T07:09:55.404137
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,ws_max_daily,12.3,m/s,2026-06-04T07:10:05.666927
0PU33,MOCCARI,40.558334,17.851667,2026-06-03,ws_mean_daily,4.3,m/s,2026-06-04T07:10:04.544755
0PU34,LATIANO,40.548332,17.688057,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076246
0PU34,LATIANO,40.548332,17.688057,2026-06-03,rh_max_daily,100.0,%,2026-06-04T07:10:00.566741
0PU34,LATIANO,40.548332,17.688057,2026-06-03,rh_mean_daily,74.0,%,2026-06-04T07:09:59.546976
0PU34,LATIANO,40.548332,17.688057,2026-06-03,rh_min_daily,40.0,%,2026-06-04T07:09:58.271974
0PU34,LATIANO,40.548332,17.688057,2026-06-03,rs_sum_daily,21248.0,W/m²,2026-06-04T07:10:03.060098
0PU34,LATIANO,40.548332,17.688057,2026-06-03,tair_max_daily,29.0,°C,2026-06-04T07:09:57.318816
0PU34,LATIANO,40.548332,17.688057,2026-06-03,tair_mean_daily,22.5,°C,2026-06-04T07:09:56.363619
0PU34,LATIANO,40.548332,17.688057,2026-06-03,tair_min_daily,17.6,°C,2026-06-04T07:09:55.404142
0PU34,LATIANO,40.548332,17.688057,2026-06-03,ws_max_daily,7.4,m/s,2026-06-04T07:10:05.666938
0PU34,LATIANO,40.548332,17.688057,2026-06-03,ws_mean_daily,3.2,m/s,2026-06-04T07:10:04.544767
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,precip_sum_daily,0.2,mm,2026-06-04T07:10:02.076252
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,rh_max_daily,100.0,%,2026-06-04T07:10:00.566746
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,rh_min_daily,100.0,%,2026-06-04T07:09:58.271983
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,rs_sum_daily,25146.0,W/m²,2026-06-04T07:10:03.060118
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,tair_max_daily,31.5,°C,2026-06-04T07:09:57.318824
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,tair_mean_daily,24.1,°C,2026-06-04T07:09:56.363626
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,tair_min_daily,18.5,°C,2026-06-04T07:09:55.404148
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,ws_max_daily,11.5,m/s,2026-06-04T07:10:05.666951
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-06-03,ws_mean_daily,3.3,m/s,2026-06-04T07:10:04.544778
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,precip_sum_daily,22.3,mm,2026-06-04T07:10:02.076256
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,rh_max_daily,93.0,%,2026-06-04T07:10:00.566751
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,rh_mean_daily,75.0,%,2026-06-04T07:09:59.546981
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,rh_min_daily,47.0,%,2026-06-04T07:09:58.271990
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,rs_sum_daily,13540.0,W/m²,2026-06-04T07:10:03.060128
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,tair_max_daily,28.6,°C,2026-06-04T07:09:57.318829
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,tair_mean_daily,21.7,°C,2026-06-04T07:09:56.363635
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,tair_min_daily,16.2,°C,2026-06-04T07:09:55.404158
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,ws_max_daily,16.5,m/s,2026-06-04T07:10:05.666961
0PU36,VILLANOVA,41.654167,15.586667,2026-06-03,ws_mean_daily,3.2,m/s,2026-06-04T07:10:04.544792
0PU37,TROIA,41.336388,15.382778,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076261
0PU37,TROIA,41.336388,15.382778,2026-06-03,rh_max_daily,85.0,%,2026-06-04T07:10:00.566756
0PU37,TROIA,41.336388,15.382778,2026-06-03,rh_mean_daily,66.0,%,2026-06-04T07:09:59.546987
0PU37,TROIA,41.336388,15.382778,2026-06-03,rh_min_daily,45.0,%,2026-06-04T07:09:58.271996
0PU37,TROIA,41.336388,15.382778,2026-06-03,rs_sum_daily,14627.0,W/m²,2026-06-04T07:10:03.060136
0PU37,TROIA,41.336388,15.382778,2026-06-03,tair_max_daily,28.6,°C,2026-06-04T07:09:57.318835
0PU37,TROIA,41.336388,15.382778,2026-06-03,tair_mean_daily,21.8,°C,2026-06-04T07:09:56.363640
0PU37,TROIA,41.336388,15.382778,2026-06-03,tair_min_daily,13.5,°C,2026-06-04T07:09:55.404163
0PU37,TROIA,41.336388,15.382778,2026-06-03,ws_max_daily,16.2,m/s,2026-06-04T07:10:05.666974
0PU37,TROIA,41.336388,15.382778,2026-06-03,ws_mean_daily,4.3,m/s,2026-06-04T07:10:04.544800
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,precip_sum_daily,5.6,mm,2026-06-04T07:10:02.076266
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,rh_max_daily,93.0,%,2026-06-04T07:10:00.566761
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,rh_mean_daily,73.0,%,2026-06-04T07:09:59.546993
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,rh_min_daily,43.0,%,2026-06-04T07:09:58.272003
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,rs_sum_daily,13330.0,W/m²,2026-06-04T07:10:03.060142
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,tair_max_daily,28.1,°C,2026-06-04T07:09:57.318839
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,tair_mean_daily,21.4,°C,2026-06-04T07:09:56.363644
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,tair_min_daily,15.8,°C,2026-06-04T07:09:55.404167
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,ws_max_daily,20.1,m/s,2026-06-04T07:10:05.666984
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-06-03,ws_mean_daily,3.4,m/s,2026-06-04T07:10:04.544806
0PU40,ARCHE,40.273888,18.013611,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076270
0PU40,ARCHE,40.273888,18.013611,2026-06-03,rh_max_daily,94.0,%,2026-06-04T07:10:00.566766
0PU40,ARCHE,40.273888,18.013611,2026-06-03,rh_mean_daily,65.0,%,2026-06-04T07:09:59.546998
0PU40,ARCHE,40.273888,18.013611,2026-06-03,rh_min_daily,31.0,%,2026-06-04T07:09:58.272009
0PU40,ARCHE,40.273888,18.013611,2026-06-03,rs_sum_daily,27834.0,W/m²,2026-06-04T07:10:03.060149
0PU40,ARCHE,40.273888,18.013611,2026-06-03,tair_max_daily,30.5,°C,2026-06-04T07:09:57.318844
0PU40,ARCHE,40.273888,18.013611,2026-06-03,tair_mean_daily,24.5,°C,2026-06-04T07:09:56.363648
0PU40,ARCHE,40.273888,18.013611,2026-06-03,tair_min_daily,19.3,°C,2026-06-04T07:09:55.404170
0PU40,ARCHE,40.273888,18.013611,2026-06-03,ws_max_daily,9.8,m/s,2026-06-04T07:10:05.666994
0PU40,ARCHE,40.273888,18.013611,2026-06-03,ws_mean_daily,3.5,m/s,2026-06-04T07:10:04.544813
0PU41,LECCE,40.326668,18.139999,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076275
0PU41,LECCE,40.326668,18.139999,2026-06-03,rh_max_daily,92.0,%,2026-06-04T07:10:00.566771
0PU41,LECCE,40.326668,18.139999,2026-06-03,rh_mean_daily,66.0,%,2026-06-04T07:09:59.547003
0PU41,LECCE,40.326668,18.139999,2026-06-03,rh_min_daily,32.0,%,2026-06-04T07:09:58.272015
0PU41,LECCE,40.326668,18.139999,2026-06-03,rs_sum_daily,26208.0,W/m²,2026-06-04T07:10:03.060156
0PU41,LECCE,40.326668,18.139999,2026-06-03,tair_max_daily,31.5,°C,2026-06-04T07:09:57.318849
0PU41,LECCE,40.326668,18.139999,2026-06-03,tair_mean_daily,24.9,°C,2026-06-04T07:09:56.363651
0PU41,LECCE,40.326668,18.139999,2026-06-03,tair_min_daily,20.2,°C,2026-06-04T07:09:55.404173
0PU41,LECCE,40.326668,18.139999,2026-06-03,ws_max_daily,9.9,m/s,2026-06-04T07:10:05.667004
0PU41,LECCE,40.326668,18.139999,2026-06-03,ws_mean_daily,3.8,m/s,2026-06-04T07:10:04.544819
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076281
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,rh_max_daily,93.0,%,2026-06-04T07:10:00.566776
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,rh_mean_daily,73.0,%,2026-06-04T07:09:59.547008
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,rh_min_daily,44.0,%,2026-06-04T07:09:58.272022
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,rs_sum_daily,27338.0,W/m²,2026-06-04T07:10:03.060163
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,tair_max_daily,28.6,°C,2026-06-04T07:09:57.318855
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,tair_mean_daily,23.4,°C,2026-06-04T07:09:56.363655
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,tair_min_daily,18.1,°C,2026-06-04T07:09:55.404178
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,ws_max_daily,10.6,m/s,2026-06-04T07:10:05.667014
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-06-03,ws_mean_daily,3.7,m/s,2026-06-04T07:10:04.544826
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076287
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,rh_max_daily,96.0,%,2026-06-04T07:10:00.566781
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,rh_mean_daily,80.0,%,2026-06-04T07:09:59.547013
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,rh_min_daily,50.0,%,2026-06-04T07:09:58.272028
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,rs_sum_daily,24258.0,W/m²,2026-06-04T07:10:03.060170
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,tair_max_daily,27.9,°C,2026-06-04T07:09:57.318860
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,tair_mean_daily,22.8,°C,2026-06-04T07:09:56.363661
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,tair_min_daily,19.0,°C,2026-06-04T07:09:55.404181
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,ws_max_daily,6.4,m/s,2026-06-04T07:10:05.667032
0PU43,LUCUGNANO,39.930279,18.3225,2026-06-03,ws_mean_daily,3.2,m/s,2026-06-04T07:10:04.544832
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076292
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,rh_max_daily,90.0,%,2026-06-04T07:10:00.566786
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,rh_mean_daily,75.0,%,2026-06-04T07:09:59.547019
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,rh_min_daily,43.0,%,2026-06-04T07:09:58.272035
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,rs_sum_daily,23222.0,W/m²,2026-06-04T07:10:03.060178
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,tair_max_daily,28.8,°C,2026-06-04T07:09:57.318864
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,tair_mean_daily,22.8,°C,2026-06-04T07:09:56.363665
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,tair_min_daily,18.5,°C,2026-06-04T07:09:55.404185
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,ws_max_daily,10.0,m/s,2026-06-04T07:10:05.667042
0PU44,MANDURIA,40.381943,17.621111,2026-06-03,ws_mean_daily,3.7,m/s,2026-06-04T07:10:04.544838
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,precip_sum_daily,1.6,mm,2026-06-04T07:10:02.076297
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,rh_max_daily,92.0,%,2026-06-04T07:10:00.566791
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,rh_mean_daily,73.0,%,2026-06-04T07:09:59.547023
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,rh_min_daily,48.0,%,2026-06-04T07:09:58.272041
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,rs_sum_daily,23561.0,W/m²,2026-06-04T07:10:03.060186
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,tair_max_daily,28.1,°C,2026-06-04T07:09:57.318869
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,tair_mean_daily,20.7,°C,2026-06-04T07:09:56.363668
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,tair_min_daily,13.2,°C,2026-06-04T07:09:55.404187
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,ws_max_daily,9.4,m/s,2026-06-04T07:10:05.667049
0PU45,MOTTOLA,40.675556,16.996111,2026-06-03,ws_mean_daily,2.6,m/s,2026-06-04T07:10:04.544843
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,precip_sum_daily,3.2,mm,2026-06-04T07:10:02.076302
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,rh_max_daily,99.0,%,2026-06-04T07:10:00.566797
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,rh_mean_daily,72.0,%,2026-06-04T07:09:59.547029
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,rh_min_daily,39.0,%,2026-06-04T07:09:58.272047
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,rs_sum_daily,23288.0,W/m²,2026-06-04T07:10:03.060193
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,tair_max_daily,29.3,°C,2026-06-04T07:09:57.318875
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,tair_mean_daily,22.1,°C,2026-06-04T07:09:56.363674
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,tair_min_daily,14.3,°C,2026-06-04T07:09:55.404192
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,ws_max_daily,5.1,m/s,2026-06-04T07:10:05.667055
0PU46,MASSAFRA,40.582779,17.091944,2026-06-03,ws_mean_daily,1.4,m/s,2026-06-04T07:10:04.544849
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076307
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,rh_max_daily,100.0,%,2026-06-04T07:10:00.566804
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,rh_mean_daily,70.0,%,2026-06-04T07:09:59.547034
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,rh_min_daily,39.0,%,2026-06-04T07:09:58.272057
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,rs_sum_daily,24029.0,W/m²,2026-06-04T07:10:03.060203
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,tair_max_daily,28.1,°C,2026-06-04T07:09:57.318883
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,tair_mean_daily,22.1,°C,2026-06-04T07:09:56.363677
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,tair_min_daily,14.9,°C,2026-06-04T07:09:55.404195
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,ws_max_daily,8.1,m/s,2026-06-04T07:10:05.667061
0PU47,CASTELLANETA,40.494446,16.878889,2026-06-03,ws_mean_daily,2.1,m/s,2026-06-04T07:10:04.544854
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,precip_sum_daily,0.8,mm,2026-06-04T07:10:02.076315
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,rh_max_daily,87.0,%,2026-06-04T07:10:00.566809
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,rh_mean_daily,60.0,%,2026-06-04T07:09:59.547042
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,rh_min_daily,38.0,%,2026-06-04T07:09:58.272064
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,rs_sum_daily,14120.0,W/m²,2026-06-04T07:10:03.060212
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,tair_max_daily,30.0,°C,2026-06-04T07:09:57.318889
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,tair_mean_daily,24.3,°C,2026-06-04T07:09:56.363681
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,tair_min_daily,17.8,°C,2026-06-04T07:09:55.404198
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,ws_max_daily,9.7,m/s,2026-06-04T07:10:05.667066
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-06-03,ws_mean_daily,2.2,m/s,2026-06-04T07:10:04.544860
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,precip_sum_daily,0.2,mm,2026-06-04T07:10:02.076321
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,rh_max_daily,89.0,%,2026-06-04T07:10:00.566815
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,rh_mean_daily,66.0,%,2026-06-04T07:09:59.547052
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,rh_min_daily,39.0,%,2026-06-04T07:09:58.272072
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,rs_sum_daily,23568.0,W/m²,2026-06-04T07:10:03.060223
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,tair_max_daily,28.4,°C,2026-06-04T07:09:57.318897
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,tair_mean_daily,22.0,°C,2026-06-04T07:09:56.363684
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,tair_min_daily,16.3,°C,2026-06-04T07:09:55.404201
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,ws_max_daily,8.1,m/s,2026-06-04T07:10:05.667073
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-06-03,ws_mean_daily,3.6,m/s,2026-06-04T07:10:04.544866
0PU53,TORITTO,40.957222,16.567223,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076326
0PU53,TORITTO,40.957222,16.567223,2026-06-03,rh_max_daily,96.0,%,2026-06-04T07:10:00.566820
0PU53,TORITTO,40.957222,16.567223,2026-06-03,rh_mean_daily,62.0,%,2026-06-04T07:09:59.547058
0PU53,TORITTO,40.957222,16.567223,2026-06-03,rh_min_daily,33.0,%,2026-06-04T07:09:58.272080
0PU53,TORITTO,40.957222,16.567223,2026-06-03,rs_sum_daily,20220.0,W/m²,2026-06-04T07:10:03.060233
0PU53,TORITTO,40.957222,16.567223,2026-06-03,tair_max_daily,29.1,°C,2026-06-04T07:09:57.318902
0PU53,TORITTO,40.957222,16.567223,2026-06-03,tair_mean_daily,21.9,°C,2026-06-04T07:09:56.363688
0PU53,TORITTO,40.957222,16.567223,2026-06-03,tair_min_daily,15.5,°C,2026-06-04T07:09:55.404203
0PU53,TORITTO,40.957222,16.567223,2026-06-03,ws_max_daily,10.3,m/s,2026-06-04T07:10:05.667080
0PU53,TORITTO,40.957222,16.567223,2026-06-03,ws_mean_daily,4.3,m/s,2026-06-04T07:10:04.544871
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,precip_sum_daily,0.0,mm,2026-06-04T07:10:02.076331
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,rh_max_daily,92.0,%,2026-06-04T07:10:00.566829
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,rh_mean_daily,72.0,%,2026-06-04T07:09:59.547063
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,rh_min_daily,38.0,%,2026-06-04T07:09:58.272085
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,rs_sum_daily,27470.0,W/m²,2026-06-04T07:10:03.060241
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,tair_max_daily,29.2,°C,2026-06-04T07:09:57.318908
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,tair_mean_daily,23.2,°C,2026-06-04T07:09:56.363691
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,tair_min_daily,18.8,°C,2026-06-04T07:09:55.404206
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,ws_max_daily,8.5,m/s,2026-06-04T07:10:05.667085
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-06-03,ws_mean_daily,3.8,m/s,2026-06-04T07:10:04.544877
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,precip_sum_daily,6.4,mm,2026-06-04T07:10:02.076340
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,rh_max_daily,93.0,%,2026-06-04T07:10:00.566836
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,rh_mean_daily,78.0,%,2026-06-04T07:09:59.547068
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,rh_min_daily,51.0,%,2026-06-04T07:09:58.272089
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,rs_sum_daily,11370.0,W/m²,2026-06-04T07:10:03.060249
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,tair_max_daily,28.2,°C,2026-06-04T07:09:57.318914
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,tair_mean_daily,21.2,°C,2026-06-04T07:09:56.363695
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,tair_min_daily,16.1,°C,2026-06-04T07:09:55.404209
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,ws_max_daily,13.4,m/s,2026-06-04T07:10:05.667091
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-06-03,ws_mean_daily,5.0,m/s,2026-06-04T07:10:04.544883
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,precip_sum_daily,7.8,mm,2026-06-04T07:10:02.076349
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,rh_max_daily,100.0,%,2026-06-04T07:10:00.566842
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,rh_mean_daily,82.0,%,2026-06-04T07:09:59.547073
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,rh_min_daily,56.0,%,2026-06-04T07:09:58.272092
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,tair_max_daily,22.5,°C,2026-06-04T07:09:57.318919
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,tair_mean_daily,18.0,°C,2026-06-04T07:09:56.363698
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,tair_min_daily,13.3,°C,2026-06-04T07:09:55.404212
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,ws_max_daily,11.6,m/s,2026-06-04T07:10:05.667096
0PU56,CARLANTINO,41.588333,14.983611,2026-06-03,ws_mean_daily,6.8,m/s,2026-06-04T07:10:04.544890
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,precip_sum_daily,4.6,mm,2026-06-04T07:10:02.076354
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,rh_max_daily,89.0,%,2026-06-04T07:10:00.566846
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,rh_mean_daily,69.0,%,2026-06-04T07:09:59.547079
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,rh_min_daily,44.0,%,2026-06-04T07:09:58.272099
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,rs_sum_daily,15290.0,W/m²,2026-06-04T07:10:03.060260
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,tair_max_daily,28.2,°C,2026-06-04T07:09:57.318926
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,tair_mean_daily,21.1,°C,2026-06-04T07:09:56.363702
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,tair_min_daily,14.9,°C,2026-06-04T07:09:55.404217
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,ws_max_daily,18.8,m/s,2026-06-04T07:10:05.667102
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-06-03,ws_mean_daily,5.7,m/s,2026-06-04T07:10:04.544898
0PU58,GINOSA,40.556389,16.843611,2026-06-03,precip_sum_daily,0.4,mm,2026-06-04T07:10:02.076359
